pitch,velocity,start,end
61,96,157680,157907
64,96,157680,157907
68,96,157680,157907
58,96,157920,158147
70,96,157920,158147
59,96,158160,158387
71,96,158160,158387
61,96,158400,158627
73,96,158400,158627
63,96,158640,158867
68,96,158640,158867
71,96,158640,158867
54,96,158880,159107
66,96,158880,159107
59,96,159120,159271
63,96,159120,159271
54,96,159280,159507
66,96,159280,159507
54,96,159520,159595
66,96,159520,159595
59,96,159600,159751
64,96,159600,159751
68,96,159600,159751
61,96,159760,160063
73,96,159760,160063
61,96,160080,160231
66,96,160080,160231
70,96,160080,160231
59,96,160240,160543
71,96,160240,160543
63,96,160560,161243
68,96,160560,161243
71,96,160560,161243
59,96,161280,161431
71,96,161280,161431
58,96,161440,161515
70,96,161440,161515
56,96,161520,161747
61,96,161520,161747
64,96,161520,161747
68,96,161520,161747
58,96,161760,161987
70,96,161760,161987
59,96,162000,162227
71,96,162000,162227
61,96,162240,162467
73,96,162240,162467
63,96,162480,162707
68,96,162480,162707
71,96,162480,162707
54,96,162720,162947
66,96,162720,162947
51,96,162960,163111
59,96,162960,163111
63,96,162960,163111
51,96,163120,163423
59,96,163120,163423
63,96,163120,163423
56,96,163440,163591
59,96,163440,163591
66,96,163440,163591
59,96,163600,163903
71,96,163600,163903
58,96,163920,164071
66,96,163920,164071
71,96,163920,164071
66,96,164080,164383
78,96,164080,164383
66,96,164400,165083
71,96,164400,165083
75,96,164400,165083
63,96,165120,165271
75,96,165120,165271
61,96,165280,165355
73,96,165280,165355
61,96,165360,165587
64,96,165360,165587
71,96,165360,165587
61,96,165600,165827
73,96,165600,165827
63,96,165840,166067
75,96,165840,166067
64,96,166080,166307
76,96,166080,166307
68,96,166320,166547
71,96,166320,166547
75,96,166320,166547
71,96,166560,166787
66,96,166800,166951
59,96,166960,167263
71,96,166960,167263
64,96,167280,167431
68,96,167280,167431
73,96,167280,167431
63,96,167440,167743
75,96,167440,167743
66,96,167760,167911
70,96,167760,167911
73,96,167760,167911
59,96,167920,168223
71,96,167920,168223
64,96,168240,168695
66,96,168240,168695
71,96,168240,168695
71,49,168720,168871
73,49,168880,169183
78,49,168880,169183
71,49,169200,169351
73,49,169360,169663
78,49,169360,169663
71,49,169680,169831
73,49,169840,170143
78,49,169840,170143
71,49,170160,170311
73,49,170320,170623
78,49,170320,170623
71,49,170640,170791
73,49,170800,171103
78,49,170800,171103
44,64,240,1151
51,64,240,1151
42,64,1200,2111
51,64,1200,2111
40,64,2160,3071
47,64,2160,3071
42,64,3120,4031
47,64,3120,4031
40,64,4080,4991
35,64,5040,5951
47,64,5040,5951
38,64,6000,6911
50,64,6000,6911
39,64,6960,7415
51,64,6960,7415
41,64,7440,7895
44,64,7920,8147
56,64,7920,8147
51,64,8160,8387
56,64,8400,8627
51,64,8640,8867
42,64,8880,9107
54,64,8880,9107
51,64,9120,9347
54,64,9360,9587
51,64,9600,9827
40,64,9840,10067
52,64,9840,10067
47,64,10080,10307
56,64,10320,10547
52,64,10560,10787
35,64,10800,11027
47,64,10800,11027
47,64,11040,11267
54,64,11280,11507
51,64,11520,11747
40,64,11760,11987
52,64,11760,11987
47,64,12000,12227
56,64,12240,12467
52,64,12480,12707
35,64,12720,12947
47,64,12720,12947
47,64,12960,13187
54,64,13200,13427
51,64,13440,13667
42,64,13680,13907
54,64,13680,13907
49,64,13920,14147
54,64,14160,14387
49,64,14400,14627
35,64,14640,14867
47,64,14640,14867
49,64,14880,15107
54,64,15120,15347
47,64,15360,15587
44,64,17520,17747
56,64,17520,17747
51,64,17760,17987
56,64,18000,18227
51,64,18240,18467
42,64,18480,18707
54,64,18480,18707
51,64,18720,18947
54,64,18960,19187
51,64,19200,19427
40,64,19440,19667
52,64,19440,19667
47,64,19680,19907
56,64,19920,20147
52,64,20160,20387
35,64,20400,20627
47,64,20400,20627
47,64,20640,20867
54,64,20880,21107
51,64,21120,21347
40,64,21360,21587
52,64,21360,21587
47,64,21600,21827
56,64,21840,22067
52,64,22080,22307
35,64,22320,22547
47,64,22320,22547
47,64,22560,22787
54,64,22800,23027
51,64,23040,23267
38,64,23280,23507
50,64,23280,23507
50,64,23520,23747
53,64,23760,23987
50,64,24000,24227
39,64,24240,24467
51,64,24480,24707
39,64,24720,25175
44,64,25200,25427
56,64,25200,25427
51,64,25440,25667
56,64,25680,25907
51,64,25920,26147
42,64,26160,26387
54,64,26160,26387
51,64,26400,26627
54,64,26640,26867
51,64,26880,27107
40,64,27120,27347
52,64,27120,27347
47,64,27360,27587
56,64,27600,27827
52,64,27840,28067
35,64,28080,28307
47,64,28080,28307
47,64,28320,28547
54,64,28560,28787
51,64,28800,29027
40,64,29040,29267
52,64,29040,29267
47,64,29280,29507
56,64,29520,29747
52,64,29760,29987
35,64,30000,30227
47,64,30000,30227
47,64,30240,30467
54,64,30480,30707
51,64,30720,30947
43,64,30960,31415
55,64,30960,31415
46,61,31503,31918
55,61,31567,31918
39,61,31440,31919
44,57,31920,32375
51,57,31920,32375
56,57,31920,32375
51,53,32400,32627
56,51,32640,32867
49,49,32880,33791
56,49,32880,33791
44,49,33840,34751
51,49,33840,34751
42,49,34800,35711
49,49,34800,35711
35,49,35760,36671
47,49,35760,36671
49,49,36720,37631
56,49,36720,37631
44,59,37680,38591
51,59,37680,38591
40,69,38640,39095
47,69,38640,39095
42,74,39120,39575
49,74,39120,39575
35,80,39600,39751
47,80,39600,39751
35,80,39760,40063
47,80,39760,40063
40,80,40560,40939
52,80,40560,40939
40,80,40960,41035
52,80,40960,41035
52,80,41040,41267
40,80,41280,41431
52,80,41440,41515
35,80,41520,41671
47,80,41680,41755
35,80,41760,41987
47,80,42000,42227
35,80,42240,42391
47,80,42400,42475
42,80,42480,42859
54,80,42480,42859
42,80,42880,42955
54,80,42880,42955
54,80,42960,43187
42,80,43200,43351
54,80,43360,43435
32,80,43440,43591
44,80,43600,43675
32,80,43680,43907
44,80,43920,44147
32,80,44160,44311
44,80,44320,44395
40,80,44400,44779
52,80,44400,44779
40,80,44800,44875
52,80,44800,44875
52,80,44880,45107
40,80,45120,45271
52,80,45280,45355
35,80,45360,45511
47,80,45520,45595
35,80,45600,45827
47,80,45840,46067
35,80,46080,46231
47,80,46240,46315
42,80,46320,46699
54,80,46320,46699
42,80,46720,46795
54,80,46720,46795
54,80,46800,47027
42,80,47040,47191
54,80,47200,47275
39,80,47280,47431
51,80,47440,47515
39,80,47520,47747
51,80,47760,47987
39,80,48000,48227
40,80,48240,48619
52,80,48240,48619
40,80,48640,48715
52,80,48640,48715
52,80,48720,48947
40,80,48960,49111
52,80,49120,49195
35,80,49200,49351
47,80,49360,49435
35,80,49440,49667
47,80,49680,49907
35,80,49920,50071
47,80,50080,50155
34,80,50160,50615
46,80,50160,50615
39,80,50640,51095
